objectid,uuid,iiifthumburl,iiifurl,title,attribution,attributioninverted,displaydate,beginyear,endyear,visualbrowsertimespan,medium,classification,subclassification,visualbrowserclassification,accessionnum,width,height,maxpixels,artist_name,nationality,vis_nationality,artist_born,artist_died,art_style,art_theme,local_path
102150,583adcd7-61ff-4b08-8b9a-d0ed0046edd7,"https://api.nga.gov/iiif/583adcd7-61ff-4b08-8b9a-d0ed0046edd7/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/583adcd7-61ff-4b08-8b9a-d0ed0046edd7,Waterfall with Rose Petals,Pat Steir,"Steir, Pat",1996,1996.0,1996.0,1976 to 2000,oil on canvas,Painting,,painting,2007.6.281,3852,3859,,"Steir, Pat",American,American,1938.0,,,,/kaggle/working/nga_images/102150.jpg
103847,e798ea34-f291-44ca-93a1-0005c05d9229,"https://api.nga.gov/iiif/e798ea34-f291-44ca-93a1-0005c05d9229/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/e798ea34-f291-44ca-93a1-0005c05d9229,Invasion,Jacob Kainen,"Kainen, Jacob",1936,1936.0,1936.0,1926 to 1950,oil on canvas,Painting,,painting,1998.9.2,5169,6672,640.0,"Kainen, Jacob",American,American,1909.0,2001.0,,military,/kaggle/working/nga_images/103847.jpg
103747,4f116f2d-5bba-4c9a-953c-31bdb345f601,"https://api.nga.gov/iiif/4f116f2d-5bba-4c9a-953c-31bdb345f601/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/4f116f2d-5bba-4c9a-953c-31bdb345f601,Still Life,Giorgio Morandi,"Morandi, Giorgio",c. 1955,1955.0,1955.0,1951 to 1975,oil on canvas,Painting,,painting,1997.112.1,10994,8568,640.0,"Morandi, Giorgio",Italian,Italian,1890.0,1964.0,,still,/kaggle/working/nga_images/103747.jpg
103748,51765051-a446-4746-8e35-3a2b54e10218,"https://api.nga.gov/iiif/51765051-a446-4746-8e35-3a2b54e10218/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/51765051-a446-4746-8e35-3a2b54e10218,Still Life,Giorgio Morandi,"Morandi, Giorgio",c. 1955,1955.0,1955.0,1951 to 1975,oil on canvas,Painting,,painting,1997.112.2,10952,8209,640.0,"Morandi, Giorgio",Italian,Italian,1890.0,1964.0,,still,/kaggle/working/nga_images/103748.jpg
103796,1d57015f-eafb-4c80-8a00-4409304dbf20,"https://api.nga.gov/iiif/1d57015f-eafb-4c80-8a00-4409304dbf20/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/1d57015f-eafb-4c80-8a00-4409304dbf20,Sea Play,Jack Tworkov,"Tworkov, Jack",1958,1958.0,1958.0,1951 to 1975,oil on canvas,Painting,,painting,1997.113.1,16197,13729,640.0,"Tworkov, Jack",American,American,1900.0,1982.0,,non-representational,/kaggle/working/nga_images/103796.jpg
103848,7f469103-92d6-4feb-8d74-5239054f3549,"https://api.nga.gov/iiif/7f469103-92d6-4feb-8d74-5239054f3549/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/7f469103-92d6-4feb-8d74-5239054f3549,The Vulnerable,Jacob Kainen,"Kainen, Jacob",1954,1954.0,1954.0,1951 to 1975,oil on canvas,Painting,,painting,1998.9.4,6744,5628,640.0,"Kainen, Jacob",American,American,1909.0,2001.0,,non-representational,/kaggle/working/nga_images/103848.jpg
103849,21c31259-d2a0-4e6e-b012-f0133f17096a,"https://api.nga.gov/iiif/21c31259-d2a0-4e6e-b012-f0133f17096a/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/21c31259-d2a0-4e6e-b012-f0133f17096a,Crimson Nude,Jacob Kainen,"Kainen, Jacob",1961,1961.0,1961.0,1951 to 1975,oil on canvas,Painting,,painting,1998.9.1,5043,6729,640.0,"Kainen, Jacob",American,American,1909.0,2001.0,,figure,/kaggle/working/nga_images/103849.jpg
103850,ef3346c0-5a30-408a-8257-ebaffdee816a,"https://api.nga.gov/iiif/ef3346c0-5a30-408a-8257-ebaffdee816a/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/ef3346c0-5a30-408a-8257-ebaffdee816a,Observer XIII,Jacob Kainen,"Kainen, Jacob",1974,1974.0,1974.0,1951 to 1975,oil on canvas,Painting,,painting,1998.9.3,4750,6641,640.0,"Kainen, Jacob",American,American,1909.0,2001.0,,non-representational,/kaggle/working/nga_images/103850.jpg
103854,ceab0d68-47c4-4a61-ba20-7ba925f7e760,"https://api.nga.gov/iiif/ceab0d68-47c4-4a61-ba20-7ba925f7e760/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/ceab0d68-47c4-4a61-ba20-7ba925f7e760,The Way XI,Jacob Kainen,"Kainen, Jacob",1979,1979.0,1979.0,1976 to 2000,oil on canvas,Painting,,painting,1998.9.5,4992,6723,640.0,"Kainen, Jacob",American,American,1909.0,2001.0,,non-representational,/kaggle/working/nga_images/103854.jpg
103855,ebc5b777-3516-4bed-84a1-3491cb7ed566,"https://api.nga.gov/iiif/ebc5b777-3516-4bed-84a1-3491cb7ed566/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/ebc5b777-3516-4bed-84a1-3491cb7ed566,Foxfire I,Jacob Kainen,"Kainen, Jacob",1988,1988.0,1988.0,1976 to 2000,oil on canvas,Painting,,painting,1998.10.1,5276,6657,640.0,"Kainen, Jacob",American,American,1909.0,2001.0,,non-representational,/kaggle/working/nga_images/103855.jpg
103856,252b0e81-08b7-4ef2-9210-0dc3683c5105,"https://api.nga.gov/iiif/252b0e81-08b7-4ef2-9210-0dc3683c5105/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/252b0e81-08b7-4ef2-9210-0dc3683c5105,Broken Arc,Jacob Kainen,"Kainen, Jacob",1994-1997,1994.0,1997.0,1976 to 2000,oil on canvas,Painting,,painting,1998.24.1,5216,6561,640.0,"Kainen, Jacob",American,American,1909.0,2001.0,,non-representational,/kaggle/working/nga_images/103856.jpg
104899,507edf33-934c-4497-8e6e-b892790524ad,"https://api.nga.gov/iiif/507edf33-934c-4497-8e6e-b892790524ad/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/507edf33-934c-4497-8e6e-b892790524ad,Primal Energy II (River Sounds),Edda Renouf,"Renouf, Edda",1989,1989.0,1989.0,1976 to 2000,oil and acrylic on canvas,Painting,,painting,2007.6.272,3836,3840,640.0,"Renouf, Edda",American,American,1943.0,,Minimalist,non-representational,/kaggle/working/nga_images/104899.jpg
104900,0d99c12c-e719-455f-a96f-509c68e3833e,"https://api.nga.gov/iiif/0d99c12c-e719-455f-a96f-509c68e3833e/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/0d99c12c-e719-455f-a96f-509c68e3833e,Cluster Sound Piece,Edda Renouf,"Renouf, Edda",1977,1977.0,1977.0,1976 to 2000,acrylic on linen,Painting,,painting,2007.6.270,3824,3804,640.0,"Renouf, Edda",American,American,1943.0,,Minimalist,non-representational,/kaggle/working/nga_images/104900.jpg
104984,03bbbd2f-66a1-476f-9150-39b0d9c7fc9f,"https://api.nga.gov/iiif/03bbbd2f-66a1-476f-9150-39b0d9c7fc9f/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/03bbbd2f-66a1-476f-9150-39b0d9c7fc9f,After Winslow Homer I,Pat Steir,"Steir, Pat",1996-1997,1996.0,1997.0,1976 to 2000,oil on canvas,Painting,,painting,2007.6.273,3893,3860,,"Steir, Pat",American,American,1938.0,,,,/kaggle/working/nga_images/104984.jpg
105561,3be11a31-8053-44fd-8fec-3bf9c57c68a6,"https://api.nga.gov/iiif/3be11a31-8053-44fd-8fec-3bf9c57c68a6/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/3be11a31-8053-44fd-8fec-3bf9c57c68a6,Moon,Arthur Dove,"Dove, Arthur",1935,1935.0,1935.0,1926 to 1950,oil on canvas,Painting,,painting,2000.39.1,19543,27395,640.0,"Dove, Arthur",American,American,1880.0,1946.0,,non-representational,/kaggle/working/nga_images/105561.jpg
105589,035d6867-0e38-4734-9f86-7d7c773b9728,"https://api.nga.gov/iiif/035d6867-0e38-4734-9f86-7d7c773b9728/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/035d6867-0e38-4734-9f86-7d7c773b9728,Black White and Blue,Georgia O'Keeffe,"O'Keeffe, Georgia",1930,1930.0,1930.0,1926 to 1950,oil on canvas,Painting,,painting,1998.93.1,16129,25985,640.0,"O'Keeffe, Georgia",American,American,1887.0,1986.0,,non-representational,/kaggle/working/nga_images/105589.jpg
105596,5a14c7d2-7aea-4f1b-a1b9-dae2ae1298c5,"https://api.nga.gov/iiif/5a14c7d2-7aea-4f1b-a1b9-dae2ae1298c5/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/5a14c7d2-7aea-4f1b-a1b9-dae2ae1298c5,Classic Landscape,Charles Sheeler,"Sheeler, Charles",1931,1931.0,1931.0,1926 to 1950,oil on canvas,Painting,,painting,2000.39.2,16034,12557,640.0,"Sheeler, Charles",American,American,1883.0,1965.0,,architecture,/kaggle/working/nga_images/105596.jpg
105934,ae3ad660-da09-41dd-94e8-75be91176deb,"https://api.nga.gov/iiif/ae3ad660-da09-41dd-94e8-75be91176deb/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/ae3ad660-da09-41dd-94e8-75be91176deb,The Gothic XI,Judith Rothschild,"Rothschild, Judith",1991,1991.0,1991.0,1976 to 2000,aluminum relief with acrylic on aluminum panel,Painting,,painting,1998.29.1,4508,6747,640.0,"Rothschild, Judith",American,American,1921.0,1993.0,,non-representational,/kaggle/working/nga_images/105934.jpg
106378,9fab4d54-0652-4e4d-bb8d-d5d809c96dd5,"https://api.nga.gov/iiif/9fab4d54-0652-4e4d-bb8d-d5d809c96dd5/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/9fab4d54-0652-4e4d-bb8d-d5d809c96dd5,Posters at Trouville,Albert Marquet,"Marquet, Albert",1906,1906.0,1906.0,1901 to 1925,oil on canvas,Painting,,painting,1998.74.1,11142,8953,640.0,"Marquet, Albert",French,French,1875.0,1947.0,,genre,
106379,7a276544-c56c-4b32-8b00-600e070b5316,"https://api.nga.gov/iiif/7a276544-c56c-4b32-8b00-600e070b5316/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/7a276544-c56c-4b32-8b00-600e070b5316,"Tugboat on the Seine, Chatou",Maurice de Vlaminck,"Vlaminck, Maurice de",1906,1906.0,1906.0,1901 to 1925,oil on canvas,Painting,,painting,1998.74.4,12615,9674,640.0,"Vlaminck, Maurice de",French,French,1876.0,1958.0,,landscape,/kaggle/working/nga_images/106379.jpg
106380,b1dae947-9930-4717-aaa4-256765f18a30,"https://api.nga.gov/iiif/b1dae947-9930-4717-aaa4-256765f18a30/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/b1dae947-9930-4717-aaa4-256765f18a30,The Beach at Sainte-Adresse,Raoul Dufy,"Dufy, Raoul",1906,1906.0,1906.0,1901 to 1925,oil on canvas,Painting,,painting,1998.74.3,17477,14456,640.0,"Dufy, Raoul",French,French,1877.0,1953.0,,genre,/kaggle/working/nga_images/106380.jpg
106421,e2382c2f-57a5-4f16-96da-2115580d4e9e,"https://api.nga.gov/iiif/e2382c2f-57a5-4f16-96da-2115580d4e9e/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/e2382c2f-57a5-4f16-96da-2115580d4e9e,Tree,Bob Thompson,"Thompson, Bob",1962,1962.0,1962.0,1951 to 1975,oil on canvas,Painting,,painting,2000.39.3,18589,13546,640.0,"Thompson, Bob",American,American,1937.0,1966.0,,figure,
106661,c0990f55-4eb1-461b-84c9-6287e18c0a13,"https://api.nga.gov/iiif/c0990f55-4eb1-461b-84c9-6287e18c0a13/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/c0990f55-4eb1-461b-84c9-6287e18c0a13,Primal Energy I: Manhattan Sounds,Edda Renouf,"Renouf, Edda",1989,1989.0,1989.0,1976 to 2000,oil on canvas,Painting,,painting,2007.6.278,3840,3835,640.0,"Renouf, Edda",American,American,1943.0,,Minimalist,non-representational,/kaggle/working/nga_images/106661.jpg
106952,34e9245a-f3d4-4982-b70d-f3ccdb960332,"https://api.nga.gov/iiif/34e9245a-f3d4-4982-b70d-f3ccdb960332/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/34e9245a-f3d4-4982-b70d-f3ccdb960332,Herb's Painting,Pat Steir,"Steir, Pat",1998,1998.0,1998.0,1976 to 2000,oil on canvas,Painting,,painting,2007.6.289,3816,3803,,"Steir, Pat",American,American,1938.0,,,,/kaggle/working/nga_images/106952.jpg
107306,410a0de0-aa17-4087-9d52-c9d9e3d931eb,"https://api.nga.gov/iiif/410a0de0-aa17-4087-9d52-c9d9e3d931eb/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/410a0de0-aa17-4087-9d52-c9d9e3d931eb,Ambi II,Morris Louis,"Louis, Morris",1959,1959.0,1959.0,1951 to 1975,acrylic on canvas,Painting,,painting,1998.98.1,6359,4339,640.0,"Louis, Morris",American,American,1912.0,1962.0,Abstract Expressionist,non-representational,/kaggle/working/nga_images/107306.jpg
107307,77e08795-f20b-41ad-b07c-a21ac57d4a24,"https://api.nga.gov/iiif/77e08795-f20b-41ad-b07c-a21ac57d4a24/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/77e08795-f20b-41ad-b07c-a21ac57d4a24,In Plato's Cave No. 1,Robert Motherwell,"Motherwell, Robert",1972,1972.0,1972.0,1951 to 1975,acrylic on canvas,Painting,,painting,1999.1.1,5003,3753,640.0,"Motherwell, Robert",American,American,1915.0,1991.0,Abstract Expressionist,non-representational,/kaggle/working/nga_images/107307.jpg
107336,9d613f5d-7512-46ef-8386-10ae51749123,"https://api.nga.gov/iiif/9d613f5d-7512-46ef-8386-10ae51749123/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/9d613f5d-7512-46ef-8386-10ae51749123,"Three Panels: Yellow, Orange, Blue",Ellsworth Kelly,"Kelly, Ellsworth",1997,1997.0,1997.0,1976 to 2000,oil on canvas,Painting,,painting,1999.15.1,2964,1404,640.0,"Kelly, Ellsworth",American,American,1923.0,2015.0,Minimalist,non-representational,/kaggle/working/nga_images/107336.jpg
107337,e1519314-9eda-484b-ba8f-233bdbe7c63f,"https://api.nga.gov/iiif/e1519314-9eda-484b-ba8f-233bdbe7c63f/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/e1519314-9eda-484b-ba8f-233bdbe7c63f,Curtain Waterfall,Pat Steir,"Steir, Pat",1991,1991.0,1991.0,1976 to 2000,oil on canvas,Painting,,painting,1998.97.1,6467,7698,,"Steir, Pat",American,American,1938.0,,,non-representational,/kaggle/working/nga_images/107337.jpg
107683,db021216-73c7-40d5-9378-70a69323e09b,"https://api.nga.gov/iiif/db021216-73c7-40d5-9378-70a69323e09b/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/db021216-73c7-40d5-9378-70a69323e09b,"#421(1), #421(2), #421(3), #421(4)",David Reed,"Reed, David",1998,1998.0,1998.0,1976 to 2000,oil and alkyd on acrylic panel,Painting,,painting,2007.6.240,15540,2100,640.0,"Reed, David",American,American,1946.0,,Minimalist,,/kaggle/working/nga_images/107683.jpg
107676,c74f17b7-23fe-4802-bb92-ec85cdbc2455,"https://api.nga.gov/iiif/c74f17b7-23fe-4802-bb92-ec85cdbc2455/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/c74f17b7-23fe-4802-bb92-ec85cdbc2455,Red/Gray Zone Painting,Robert Mangold,"Mangold, Robert",1998,1998.0,1998.0,1976 to 2000,acrylic and colored pencil on canvas,Painting,,painting,2001.9.26,9198,4102,,"Mangold, Robert",American,American,1937.0,,Minimalist,non-representational,/kaggle/working/nga_images/107676.jpg
107711,4f955505-7499-4108-9885-f0ed3f394804,"https://api.nga.gov/iiif/4f955505-7499-4108-9885-f0ed3f394804/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/4f955505-7499-4108-9885-f0ed3f394804,Whispers,Pat Steir,"Steir, Pat",,1940.0,1998.0,1926 to 1950,oil on canvas,Painting,,painting,2007.6.353,3903,3927,,"Steir, Pat",American,American,1938.0,,,,/kaggle/working/nga_images/107711.jpg
108360,bba0ed77-e4c0-4b2d-be3a-1b043f46728f,"https://api.nga.gov/iiif/bba0ed77-e4c0-4b2d-be3a-1b043f46728f/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/bba0ed77-e4c0-4b2d-be3a-1b043f46728f,Birds Falling,Ross Bleckner,"Bleckner, Ross",1994-1995,1994.0,1995.0,1976 to 2000,oil on canvas,Painting,,painting,1998.106.1,32347,45438,640.0,"Bleckner, Ross",American,American,1949.0,,,animal,/kaggle/working/nga_images/108360.jpg
108749,ddb3a8d0-b9e6-407f-a411-67578c3fb769,"https://api.nga.gov/iiif/ddb3a8d0-b9e6-407f-a411-67578c3fb769/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/ddb3a8d0-b9e6-407f-a411-67578c3fb769,Jasper,Chuck Close,"Close, Chuck",1997-1998,1997.0,1998.0,1976 to 2000,oil on canvas,Painting,,painting,2004.141.1,3726,4536,640.0,"Close, Chuck",American,American,1940.0,2021.0,,portrait,/kaggle/working/nga_images/108749.jpg
109732,458896db-3993-40ff-a3ad-c67106243ed9,"https://api.nga.gov/iiif/458896db-3993-40ff-a3ad-c67106243ed9/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/458896db-3993-40ff-a3ad-c67106243ed9,Winter in the Country,George Henry Durrie,"Durrie, George Henry",c. 1859,1859.0,1859.0,1851 to 1875,oil on canvas,Painting,,painting,1999.42.1,6311,4523,,"Durrie, George Henry",American,American,1820.0,1863.0,Realist,architecture,/kaggle/working/nga_images/109732.jpg
109766,e77dc11f-135a-4174-989a-a01ebcde5dad,"https://api.nga.gov/iiif/e77dc11f-135a-4174-989a-a01ebcde5dad/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/e77dc11f-135a-4174-989a-a01ebcde5dad,Le Tournesol (The Sunflower),Edward Steichen,"Steichen, Edward",c. 1920,1920.0,1920.0,1901 to 1925,tempera and oil on canvas,Painting,,painting,1999.43.1,12944,14633,640.0,"Steichen, Edward",American,American,1879.0,1973.0,,non-representational,/kaggle/working/nga_images/109766.jpg
110278,4efb17f3-cbf0-47dd-9610-f780294305b4,"https://api.nga.gov/iiif/4efb17f3-cbf0-47dd-9610-f780294305b4/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/4efb17f3-cbf0-47dd-9610-f780294305b4,The Blue Envelope,John Frederick Peto,"Peto, John Frederick",c. 1890s,1890.0,1899.0,1876 to 1900,oil on wood,Painting,,painting,1999.79.28,6661,4163,,"Peto, John Frederick",American,American,1854.0,1907.0,Realist,still,/kaggle/working/nga_images/110278.jpg
110279,0a8e9ec6-dbde-44fa-af57-b7e1ed46be40,"https://api.nga.gov/iiif/0a8e9ec6-dbde-44fa-af57-b7e1ed46be40/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/0a8e9ec6-dbde-44fa-af57-b7e1ed46be40,Still Life with Oranges and Goblet of Wine,John Frederick Peto,"Peto, John Frederick",1880-1890s,1880.0,1899.0,1876 to 1900,oil on artist's board,Painting,,painting,1999.79.32,6576,4305,,"Peto, John Frederick",American,American,1854.0,1907.0,Realist,still,
110330,5179ce35-0eea-4beb-91ae-479344b690c6,"https://api.nga.gov/iiif/5179ce35-0eea-4beb-91ae-479344b690c6/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/5179ce35-0eea-4beb-91ae-479344b690c6,A Fire in the Woods,Mary Anne Robertson (Grandma) Moses,"Moses, Mary Anne Robertson (Grandma)",1947,1947.0,1947.0,1926 to 1950,oil on board,Painting,,painting,1999.81.1,3000,1959,640.0,"Moses, Mary Anne Robertson (Grandma)",American,American,1860.0,1961.0,,genre,
111757,16dd5abe-cb2b-4021-b374-da958191cf79,"https://api.nga.gov/iiif/16dd5abe-cb2b-4021-b374-da958191cf79/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/16dd5abe-cb2b-4021-b374-da958191cf79,Self-Portrait,Andy Warhol,"Warhol, Andy",1986,1986.0,1986.0,1976 to 2000,synthetic polymer paint and silkscreen ink on canvas,Painting,,painting,2000.28.1,31083,31029,640.0,"Warhol, Andy",American,American,1928.0,1987.0,,portrait,/kaggle/working/nga_images/111757.jpg
112629,05d70ba8-5283-44eb-92df-b8e286cf4217,"https://api.nga.gov/iiif/05d70ba8-5283-44eb-92df-b8e286cf4217/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/05d70ba8-5283-44eb-92df-b8e286cf4217,The Martyrdom of Saint Gennaro,Mattia Preti,"Preti, Mattia",c. 1685,1685.0,1685.0,1651 to 1700,oil on canvas,Painting,,painting,2000.75.1,6949,5167,,"Preti, Mattia",Italian,Italian,1613.0,1699.0,Baroque,religious,/kaggle/working/nga_images/112629.jpg
117966,f189ee8f-a8e5-4848-8977-5a683df93704,"https://api.nga.gov/iiif/f189ee8f-a8e5-4848-8977-5a683df93704/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/f189ee8f-a8e5-4848-8977-5a683df93704,Big Picture,Robert Moskowitz,"Moskowitz, Robert",1979-1980,1979.0,1980.0,1976 to 2000,oil on canvas,Painting,,painting,2000.160.1.1-3,3453,1496,640.0,"Moskowitz, Robert",American,American,1935.0,,Abstract Expressionist,non-representational,/kaggle/working/nga_images/117966.jpg
118731,79553ce4-6843-4682-bffa-b782e1f82119,"https://api.nga.gov/iiif/79553ce4-6843-4682-bffa-b782e1f82119/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/79553ce4-6843-4682-bffa-b782e1f82119,Summer Day,Max Pechstein,"Pechstein, Max",1911,1911.0,1911.0,1901 to 1925,oil on canvas,Painting,,painting,2000.178.1,9472,7198,,"Pechstein, Max",German,German,1881.0,1955.0,German Expressionist,,/kaggle/working/nga_images/118731.jpg
119005,aa905786-72fc-49d7-a348-8a229b633585,"https://api.nga.gov/iiif/aa905786-72fc-49d7-a348-8a229b633585/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/aa905786-72fc-49d7-a348-8a229b633585,Winter,Corrado Giaquinto,"Giaquinto, Corrado",c. 1740/1750,1740.0,1750.0,1726 to 1750,oil on canvas,Painting,,painting,2002.155.1,6995,4960,,"Giaquinto, Corrado",Italian,Italian,1703.0,1766.0,Baroque,allegory,/kaggle/working/nga_images/119005.jpg
119255,fdf90d8e-d3c0-4efa-9da2-1b982186d04d,"https://api.nga.gov/iiif/fdf90d8e-d3c0-4efa-9da2-1b982186d04d/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/fdf90d8e-d3c0-4efa-9da2-1b982186d04d,Lisp,Ed Ruscha,"Ruscha, Ed",1968,1968.0,1968.0,1951 to 1975,oil on canvas,Painting,,painting,2001.56.1,12129,13036,640.0,"Ruscha, Ed",American,American,1937.0,,,calligraphic,/kaggle/working/nga_images/119255.jpg
119613,539d779f-65fc-4bec-abde-8ddd4d4ceab7,"https://api.nga.gov/iiif/539d779f-65fc-4bec-abde-8ddd4d4ceab7/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/539d779f-65fc-4bec-abde-8ddd4d4ceab7,Corn and Winter Wheat,Thomas Hart Benton,"Benton, Thomas Hart",1948,1948.0,1948.0,1926 to 1950,oil on canvas,Painting,,painting,2001.122.1,8502,5867,640.0,"Benton, Thomas Hart",American,American,1889.0,1975.0,Realist,,/kaggle/working/nga_images/119613.jpg
119699,b30e86c7-f4d4-4b27-b45d-bfc14dcd3985,"https://api.nga.gov/iiif/b30e86c7-f4d4-4b27-b45d-bfc14dcd3985/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/b30e86c7-f4d4-4b27-b45d-bfc14dcd3985,Untitled,Robert Ryman,"Ryman, Robert",1961,1961.0,1961.0,1951 to 1975,oil on linen,Painting,,painting,2001.61.1,13516,13466,640.0,"Ryman, Robert",American,American,1930.0,2019.0,Minimalist,non-representational,/kaggle/working/nga_images/119699.jpg
119700,4b47501e-096a-4d82-bcd1-36a70339b92a,"https://api.nga.gov/iiif/4b47501e-096a-4d82-bcd1-36a70339b92a/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/4b47501e-096a-4d82-bcd1-36a70339b92a,Untitled,Robert Ryman,"Ryman, Robert",1965-1966,1965.0,1966.0,1951 to 1975,oil on linen,Painting,,painting,2001.61.2,5582,5579,640.0,"Ryman, Robert",American,American,1930.0,2019.0,Minimalist,non-representational,/kaggle/working/nga_images/119700.jpg
121051,ab5b41ee-2b1e-4f92-957b-6d08be2c7d45,"https://api.nga.gov/iiif/ab5b41ee-2b1e-4f92-957b-6d08be2c7d45/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/ab5b41ee-2b1e-4f92-957b-6d08be2c7d45,"No. 9, Nature Morte Espagnole",Diego Rivera,"Rivera, Diego",1915,1915.0,1915.0,1901 to 1925,oil on canvas,Painting,,painting,2002.19.1,12669,10313,640.0,"Rivera, Diego",Mexican,Mexican,1886.0,1957.0,,still,/kaggle/working/nga_images/121051.jpg
121052,b3e2219c-10fa-4d10-af45-9655e2ec1ae0,"https://api.nga.gov/iiif/b3e2219c-10fa-4d10-af45-9655e2ec1ae0/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/b3e2219c-10fa-4d10-af45-9655e2ec1ae0,Montserrat,Diego Rivera,"Rivera, Diego",1911,1911.0,1911.0,1901 to 1925,oil on canvas,Painting,,painting,2001.112.1,4368,3743,640.0,"Rivera, Diego",Mexican,Mexican,1886.0,1957.0,,landscape,/kaggle/working/nga_images/121052.jpg
121092,45a13383-5e77-4111-bc04-5e579bbb5dd0,"https://api.nga.gov/iiif/45a13383-5e77-4111-bc04-5e579bbb5dd0/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/45a13383-5e77-4111-bc04-5e579bbb5dd0,Hot Springs at Abano,Max Beckmann,"Beckmann, Max",1939,1939.0,1939.0,1926 to 1950,oil on canvas,Painting,,painting,2020.112.1,31681,19726,640.0,"Beckmann, Max",German,German,1884.0,1950.0,German Expressionist,,/kaggle/working/nga_images/121092.jpg
121099,ef245fcb-29f8-45c8-b58c-b960f83320af,"https://api.nga.gov/iiif/ef245fcb-29f8-45c8-b58c-b960f83320af/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/ef245fcb-29f8-45c8-b58c-b960f83320af,Round Dance,Emil Nolde,"Nolde, Emil",1909,1909.0,1909.0,1901 to 1925,oil on canvas,Painting,,painting,2020.112.11,26840,22215,640.0,"Nolde, Emil",German,German,1867.0,1956.0,German Expressionist,figure,/kaggle/working/nga_images/121099.jpg
121101,1736e707-7b63-437c-96be-4fedc953f010,"https://api.nga.gov/iiif/1736e707-7b63-437c-96be-4fedc953f010/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/1736e707-7b63-437c-96be-4fedc953f010,"Flower Garden, Kneeling Woman with Hat",Emil Nolde,"Nolde, Emil",1908,1908.0,1908.0,1901 to 1925,oil on canvas,Painting,,painting,2020.112.4,32322,24968,640.0,"Nolde, Emil",German,German,1867.0,1956.0,German Expressionist,botanical,/kaggle/working/nga_images/121101.jpg
121105,7ee50ba4-5e3d-4215-8f4a-ac8a549053f2,"https://api.nga.gov/iiif/7ee50ba4-5e3d-4215-8f4a-ac8a549053f2/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/7ee50ba4-5e3d-4215-8f4a-ac8a549053f2,Portrait of a Woman,Alexej von Jawlensky,"Jawlensky, Alexej von",c. 1911,1911.0,1911.0,1901 to 1925,oil on board,Painting,,painting,2020.112.6,13115,15968,640.0,"Jawlensky, Alexej von",Russian,Russian,1864.0,1941.0,German Expressionist,figure,/kaggle/working/nga_images/121105.jpg
